order_id,customer_id,amount,currency,created_at,status
ORD-000611,CUST-0012,7500.00,INR,2026-08-03T09:07:00+00:00,COMPLETED
ORD-000612,CUST-0013,1999.00,INR,2026-08-10T12:24:00+00:00,COMPLETED
ORD-000613,CUST-0014,3499.00,INR,2026-08-17T15:41:00+00:00,COMPLETED
ORD-000614,CUST-0015,3499.00,INR,2026-08-24T18:58:00+00:00,COMPLETED
ORD-000615,CUST-0016,4999.00,INR,2026-08-06T21:15:00+00:00,COMPLETED
ORD-000616,CUST-0017,2999.00,INR,2026-08-13T00:32:00+00:00,COMPLETED
ORD-000617,CUST-0018,9999.00,INR,2026-08-20T03:49:00+00:00,COMPLETED
ORD-000618,CUST-0019,1299.00,INR,2026-08-02T06:06:00+00:00,COMPLETED
ORD-000619,CUST-0020,3499.00,INR,2026-08-09T09:23:00+00:00,COMPLETED
ORD-000620,CUST-0021,25000.00,INR,2026-08-16T12:40:00+00:00,COMPLETED
ORD-000621,CUST-0022,1999.00,INR,2026-08-23T15:57:00+00:00,COMPLETED
ORD-000622,CUST-0023,2999.00,INR,2026-08-05T18:14:00+00:00,COMPLETED
ORD-000623,CUST-0024,999.00,INR,2026-08-12T21:31:00+00:00,COMPLETED
ORD-000624,CUST-0025,499.00,INR,2026-08-19T00:48:00+00:00,COMPLETED
ORD-000625,CUST-0026,499.00,INR,2026-08-01T03:05:00+00:00,COMPLETED
ORD-000626,CUST-0027,4999.00,INR,2026-08-08T06:22:00+00:00,COMPLETED
ORD-000627,CUST-0028,1299.00,INR,2026-08-15T09:39:00+00:00,COMPLETED
ORD-000628,CUST-0029,1499.50,INR,2026-08-22T12:56:00+00:00,COMPLETED
ORD-000629,CUST-0030,49999.00,INR,2026-08-04T15:13:00+00:00,COMPLETED
ORD-000630,CUST-0031,4999.00,INR,2026-08-11T18:30:00+00:00,COMPLETED
ORD-000631,CUST-0032,799.00,INR,2026-08-18T21:47:00+00:00,COMPLETED
ORD-000632,CUST-0033,499.00,INR,2026-08-25T00:04:00+00:00,COMPLETED
ORD-000633,CUST-0034,1499.50,INR,2026-08-07T03:21:00+00:00,COMPLETED
ORD-000634,CUST-0035,49999.00,INR,2026-08-14T06:38:00+00:00,COMPLETED
ORD-000635,CUST-0036,499.00,INR,2026-08-21T09:55:00+00:00,COMPLETED
ORD-000636,CUST-0037,999.00,INR,2026-08-03T12:12:00+00:00,COMPLETED
ORD-000637,CUST-0038,25000.00,INR,2026-08-10T15:29:00+00:00,COMPLETED
ORD-000638,CUST-0039,25000.00,INR,2026-08-17T18:46:00+00:00,COMPLETED
ORD-000639,CUST-0040,999.00,INR,2026-08-24T21:03:00+00:00,COMPLETED
ORD-000640,CUST-0041,25000.00,INR,2026-08-06T00:20:00+00:00,COMPLETED
ORD-000641,CUST-0042,299.00,INR,2026-08-13T03:37:00+00:00,COMPLETED
ORD-000642,CUST-0043,1999.00,INR,2026-08-20T06:54:00+00:00,COMPLETED
ORD-000643,CUST-0044,14999.00,INR,2026-08-02T09:11:00+00:00,COMPLETED
ORD-000644,CUST-0045,9999.00,INR,2026-08-09T12:28:00+00:00,COMPLETED
ORD-000645,CUST-0046,1299.00,INR,2026-08-16T15:45:00+00:00,COMPLETED
ORD-000646,CUST-0047,2499.00,INR,2026-08-23T18:02:00+00:00,COMPLETED
ORD-000647,CUST-0048,9999.00,INR,2026-08-05T21:19:00+00:00,COMPLETED
ORD-000648,CUST-0049,2999.00,INR,2026-08-12T00:36:00+00:00,COMPLETED
ORD-000649,CUST-0050,299.00,INR,2026-08-19T03:53:00+00:00,COMPLETED
ORD-000650,CUST-0051,2499.00,INR,2026-08-01T06:10:00+00:00,COMPLETED
ORD-000651,CUST-0052,25000.00,INR,2026-08-08T09:27:00+00:00,COMPLETED
ORD-000652,CUST-0053,9999.00,INR,2026-08-15T12:44:00+00:00,COMPLETED
ORD-000653,CUST-0054,3499.00,INR,2026-08-22T15:01:00+00:00,COMPLETED
ORD-000654,CUST-0055,2499.00,INR,2026-08-04T18:18:00+00:00,COMPLETED
ORD-000655,CUST-0056,1299.00,INR,2026-08-11T21:35:00+00:00,COMPLETED
ORD-000656,CUST-0057,14999.00,INR,2026-08-18T00:52:00+00:00,COMPLETED
ORD-000657,CUST-0058,1999.00,INR,2026-08-25T03:09:00+00:00,COMPLETED
ORD-000658,CUST-0059,25000.00,INR,2026-08-07T06:26:00+00:00,COMPLETED
ORD-000659,CUST-0060,999.00,INR,2026-08-14T09:43:00+00:00,COMPLETED
ORD-000660,CUST-0061,1999.00,INR,2026-08-21T12:00:00+00:00,COMPLETED
ORD-000661,CUST-0062,4999.00,INR,2026-08-03T15:17:00+00:00,COMPLETED
ORD-000662,CUST-0063,1999.00,INR,2026-08-10T18:34:00+00:00,COMPLETED
ORD-000663,CUST-0064,25000.00,INR,2026-08-17T21:51:00+00:00,COMPLETED
ORD-000664,CUST-0065,1299.00,INR,2026-08-24T00:08:00+00:00,COMPLETED
ORD-000665,CUST-0066,499.00,INR,2026-08-06T03:25:00+00:00,COMPLETED
ORD-000666,CUST-0067,299.00,INR,2026-08-13T06:42:00+00:00,COMPLETED
ORD-000667,CUST-0068,299.00,INR,2026-08-20T09:59:00+00:00,COMPLETED
ORD-000668,CUST-0069,499.00,INR,2026-08-02T12:16:00+00:00,COMPLETED
ORD-000669,CUST-0070,799.00,INR,2026-08-09T15:33:00+00:00,COMPLETED
ORD-000670,CUST-0071,49999.00,INR,2026-08-16T18:50:00+00:00,COMPLETED
ORD-000671,CUST-0072,14999.00,INR,2026-08-23T21:07:00+00:00,COMPLETED
ORD-000672,CUST-0073,14999.00,INR,2026-08-05T00:24:00+00:00,COMPLETED
ORD-000673,CUST-0074,25000.00,INR,2026-08-12T03:41:00+00:00,COMPLETED
ORD-000674,CUST-0075,799.00,INR,2026-08-19T06:58:00+00:00,COMPLETED
ORD-000675,CUST-0076,999.00,INR,2026-08-01T09:15:00+00:00,COMPLETED
ORD-000676,CUST-0077,9999.00,INR,2026-08-08T12:32:00+00:00,COMPLETED
ORD-000677,CUST-0078,299.00,INR,2026-08-15T15:49:00+00:00,COMPLETED
ORD-000678,CUST-0079,25000.00,INR,2026-08-22T18:06:00+00:00,COMPLETED
ORD-000679,CUST-0080,9999.00,INR,2026-08-04T21:23:00+00:00,COMPLETED
ORD-000680,CUST-0081,25000.00,INR,2026-08-11T00:40:00+00:00,COMPLETED
ORD-000681,CUST-0082,2999.00,INR,2026-08-18T03:57:00+00:00,COMPLETED
ORD-000682,CUST-0083,499.00,INR,2026-08-25T06:14:00+00:00,COMPLETED
ORD-000683,CUST-0084,2499.00,INR,2026-08-07T09:31:00+00:00,COMPLETED
ORD-000684,CUST-0085,999.00,INR,2026-08-14T12:48:00+00:00,COMPLETED
ORD-000685,CUST-0086,499.00,INR,2026-08-21T15:05:00+00:00,COMPLETED
ORD-000686,CUST-0087,9999.00,INR,2026-08-03T18:22:00+00:00,COMPLETED
ORD-000687,CUST-0088,1999.00,INR,2026-08-10T21:39:00+00:00,COMPLETED
ORD-000688,CUST-0089,3499.00,INR,2026-08-17T00:56:00+00:00,COMPLETED
ORD-000689,CUST-0090,4999.00,INR,2026-08-24T03:13:00+00:00,COMPLETED
ORD-000690,CUST-0091,1299.00,INR,2026-08-06T06:30:00+00:00,COMPLETED
ORD-000691,CUST-0092,3499.00,INR,2026-08-13T09:47:00+00:00,COMPLETED
ORD-000692,CUST-0093,1499.50,INR,2026-08-20T12:04:00+00:00,COMPLETED
ORD-000693,CUST-0094,49999.00,INR,2026-08-02T15:21:00+00:00,COMPLETED
ORD-000694,CUST-0095,9999.00,INR,2026-08-09T18:38:00+00:00,COMPLETED
ORD-000695,CUST-0096,14999.00,INR,2026-08-16T21:55:00+00:00,COMPLETED
ORD-000696,CUST-0097,9999.00,INR,2026-08-23T00:12:00+00:00,COMPLETED
ORD-000697,CUST-0098,49999.00,INR,2026-08-05T03:29:00+00:00,COMPLETED
ORD-000698,CUST-0099,3499.00,INR,2026-08-12T06:46:00+00:00,COMPLETED
ORD-000699,CUST-0100,499.00,INR,2026-08-19T09:03:00+00:00,COMPLETED
ORD-000700,CUST-0101,1299.00,INR,2026-08-01T12:20:00+00:00,COMPLETED
ORD-000701,CUST-0102,2999.00,INR,2026-08-08T15:37:00+00:00,COMPLETED
ORD-000702,CUST-0103,799.00,INR,2026-08-15T18:54:00+00:00,COMPLETED
ORD-000703,CUST-0104,799.00,INR,2026-08-22T21:11:00+00:00,COMPLETED
ORD-000704,CUST-0105,2999.00,INR,2026-08-04T00:28:00+00:00,COMPLETED
ORD-000705,CUST-0106,799.00,INR,2026-08-11T03:45:00+00:00,COMPLETED
ORD-000706,CUST-0107,1999.00,INR,2026-08-18T06:02:00+00:00,COMPLETED
ORD-000707,CUST-0108,4999.00,INR,2026-08-25T09:19:00+00:00,COMPLETED
ORD-000708,CUST-0109,1999.00,INR,2026-08-07T12:36:00+00:00,COMPLETED
ORD-000709,CUST-0110,49999.00,INR,2026-08-14T15:53:00+00:00,COMPLETED
ORD-000710,CUST-0111,9999.00,INR,2026-08-21T18:10:00+00:00,COMPLETED
ORD-000711,CUST-0112,4999.00,INR,2026-08-03T21:27:00+00:00,COMPLETED
ORD-000712,CUST-0113,25000.00,INR,2026-08-10T00:44:00+00:00,COMPLETED
ORD-000713,CUST-0114,2999.00,INR,2026-08-17T03:01:00+00:00,COMPLETED
ORD-000714,CUST-0115,49999.00,INR,2026-08-24T06:18:00+00:00,COMPLETED
ORD-000715,CUST-0116,49999.00,INR,2026-08-06T09:35:00+00:00,COMPLETED
ORD-000716,CUST-0117,7500.00,INR,2026-08-13T12:52:00+00:00,COMPLETED
ORD-000717,CUST-0118,499.00,INR,2026-08-20T15:09:00+00:00,COMPLETED
ORD-000718,CUST-0119,299.00,INR,2026-08-02T18:26:00+00:00,COMPLETED
ORD-000719,CUST-0120,14999.00,INR,2026-08-09T21:43:00+00:00,COMPLETED
ORD-000720,CUST-0121,1999.00,INR,2026-08-16T00:00:00+00:00,COMPLETED
ORD-000721,CUST-0122,9999.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000722,CUST-0123,49999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000723,CUST-0124,2999.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000724,CUST-0125,49999.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000725,CUST-0126,1499.50,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000726,CUST-0127,1499.50,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000727,CUST-0128,49999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000728,CUST-0129,499.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000729,CUST-0130,799.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000730,CUST-0131,299.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000731,CUST-0132,1299.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000732,CUST-0133,799.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000733,CUST-0134,299.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000734,CUST-0135,25000.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000735,CUST-0136,499.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000736,CUST-0137,49999.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000737,CUST-0138,299.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000738,CUST-0139,299.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000739,CUST-0140,2999.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000740,CUST-0141,299.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000741,CUST-0142,1499.50,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000742,CUST-0143,999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000743,CUST-0144,2499.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000744,CUST-0145,2999.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000745,CUST-0146,2999.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000746,CUST-0147,799.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000747,CUST-0148,9999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000748,CUST-0149,2499.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000749,CUST-0150,3499.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000750,CUST-0001,499.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000751,CUST-0002,9999.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000752,CUST-0003,9999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000753,CUST-0004,499.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000754,CUST-0005,1499.50,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000755,CUST-0006,49999.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000756,CUST-0007,4999.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000757,CUST-0008,499.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000758,CUST-0009,1999.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000759,CUST-0010,2999.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000760,CUST-0011,799.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000761,CUST-0012,499.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000762,CUST-0013,4999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000763,CUST-0014,1999.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000764,CUST-0015,9999.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000765,CUST-0016,3499.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000766,CUST-0017,2499.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000767,CUST-0018,4999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000768,CUST-0019,1299.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000769,CUST-0020,7500.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000770,CUST-0021,999.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000771,CUST-0022,2499.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000772,CUST-0023,4999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000773,CUST-0024,4999.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000774,CUST-0025,2999.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000775,CUST-0026,49999.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000776,CUST-0027,7500.00,INR,2026-08-06T10:15:00+00:00,COMPLETED
ORD-000777,CUST-0028,14999.00,INR,2026-08-11T10:15:00+00:00,COMPLETED
ORD-000778,CUST-0029,9999.00,INR,2026-08-16T10:15:00+00:00,COMPLETED
ORD-000779,CUST-0030,3499.00,INR,2026-08-21T10:15:00+00:00,COMPLETED
ORD-000780,CUST-0031,799.00,INR,2026-08-01T10:15:00+00:00,COMPLETED
ORD-000781,CUST-0032,4999.00,INR,2026-08-13T14:20:00+00:00,COMPLETED
ORD-000782,CUST-0033,4999.00,INR,2026-08-15T14:20:00+00:00,COMPLETED
ORD-000783,CUST-0034,4999.00,INR,2026-08-17T14:20:00+00:00,COMPLETED
ORD-000784,CUST-0035,4999.00,INR,2026-08-19T14:20:00+00:00,COMPLETED
ORD-000785,CUST-0036,4999.00,INR,2026-08-21T14:20:00+00:00,COMPLETED
ORD-000786,CUST-0037,4999.00,INR,2026-08-23T14:20:00+00:00,COMPLETED
ORD-000787,CUST-0038,4999.00,INR,2026-08-25T14:20:00+00:00,COMPLETED
ORD-000788,CUST-0039,4999.00,INR,2026-08-02T14:20:00+00:00,COMPLETED
ORD-000789,CUST-0040,4999.00,INR,2026-08-04T14:20:00+00:00,COMPLETED
ORD-000790,CUST-0041,4999.00,INR,2026-08-06T14:20:00+00:00,COMPLETED
ORD-000791,CUST-0042,4999.00,INR,2026-08-08T14:20:00+00:00,COMPLETED
ORD-000792,CUST-0043,4999.00,INR,2026-08-10T14:20:00+00:00,COMPLETED
ORD-000793,CUST-0044,4999.00,INR,2026-08-12T14:20:00+00:00,COMPLETED
ORD-000794,CUST-0045,4999.00,INR,2026-08-14T14:20:00+00:00,COMPLETED
ORD-000795,CUST-0046,4999.00,INR,2026-08-16T14:20:00+00:00,COMPLETED
ORD-000796,CUST-0047,4999.00,INR,2026-08-18T14:20:00+00:00,COMPLETED
ORD-000797,CUST-0048,4999.00,INR,2026-08-20T14:20:00+00:00,COMPLETED
ORD-000798,CUST-0049,4999.00,INR,2026-08-22T14:20:00+00:00,COMPLETED
ORD-000799,CUST-0050,4999.00,INR,2026-08-24T14:20:00+00:00,COMPLETED
ORD-000800,CUST-0051,4999.00,INR,2026-08-01T14:20:00+00:00,COMPLETED
ORD-000801,CUST-0052,4999.00,INR,2026-08-03T14:20:00+00:00,COMPLETED
ORD-000802,CUST-0053,4999.00,INR,2026-08-05T14:20:00+00:00,COMPLETED
ORD-000803,CUST-0054,4999.00,INR,2026-08-07T14:20:00+00:00,COMPLETED
ORD-000804,CUST-0055,4999.00,INR,2026-08-09T14:20:00+00:00,COMPLETED
ORD-000805,CUST-0056,4999.00,INR,2026-08-11T14:20:00+00:00,COMPLETED
ORD-000806,CUST-0057,4999.00,INR,2026-08-13T14:20:00+00:00,COMPLETED
ORD-000807,CUST-0058,4999.00,INR,2026-08-15T14:20:00+00:00,COMPLETED
ORD-000808,CUST-0059,4999.00,INR,2026-08-17T14:20:00+00:00,COMPLETED
ORD-000809,CUST-0060,4999.00,INR,2026-08-19T14:20:00+00:00,COMPLETED
ORD-000810,CUST-0061,4999.00,INR,2026-08-21T14:20:00+00:00,COMPLETED
ORD-000811,CUST-0062,2999.00,INR,2026-08-02T11:10:00+00:00,COMPLETED
ORD-000812,CUST-0063,1299.00,INR,2026-08-03T11:10:00+00:00,COMPLETED
ORD-000813,CUST-0064,9999.00,INR,2026-08-04T11:10:00+00:00,COMPLETED
ORD-000814,CUST-0065,1299.00,INR,2026-08-05T11:10:00+00:00,COMPLETED
ORD-000815,CUST-0066,9999.00,INR,2026-08-06T11:10:00+00:00,COMPLETED
ORD-000816,CUST-0067,4999.00,INR,2026-08-07T11:10:00+00:00,COMPLETED
ORD-000817,CUST-0068,7500.00,INR,2026-08-08T11:10:00+00:00,COMPLETED
ORD-000818,CUST-0069,999.00,INR,2026-08-09T11:10:00+00:00,COMPLETED
ORD-000819,CUST-0070,799.00,INR,2026-08-10T11:10:00+00:00,COMPLETED
ORD-000820,CUST-0071,299.00,INR,2026-08-01T11:10:00+00:00,COMPLETED
ORD-000821,CUST-0072,3499.00,INR,2026-08-02T11:10:00+00:00,COMPLETED
ORD-000822,CUST-0073,25000.00,INR,2026-08-03T11:10:00+00:00,COMPLETED
ORD-000823,CUST-0074,7500.00,INR,2026-08-04T11:10:00+00:00,COMPLETED
ORD-000824,CUST-0075,2999.00,INR,2026-08-05T11:10:00+00:00,COMPLETED
ORD-000825,CUST-0076,999.00,INR,2026-08-06T11:10:00+00:00,COMPLETED
ORD-000826,CUST-0077,1299.00,INR,2026-08-07T11:10:00+00:00,COMPLETED
ORD-000827,CUST-0078,799.00,INR,2026-08-08T11:10:00+00:00,COMPLETED
ORD-000828,CUST-0079,1499.50,INR,2026-08-09T11:10:00+00:00,COMPLETED
ORD-000829,CUST-0080,14999.00,INR,2026-08-10T11:10:00+00:00,COMPLETED
ORD-000830,CUST-0081,25000.00,INR,2026-08-01T11:10:00+00:00,COMPLETED
ORD-000831,CUST-0082,14999.00,INR,2026-08-02T11:10:00+00:00,COMPLETED
ORD-000832,CUST-0083,999.00,INR,2026-08-03T11:10:00+00:00,COMPLETED
ORD-000833,CUST-0084,299.00,INR,2026-08-04T11:10:00+00:00,COMPLETED
ORD-000834,CUST-0085,799.00,INR,2026-08-05T11:10:00+00:00,COMPLETED
ORD-000835,CUST-0086,7500.00,INR,2026-08-06T11:10:00+00:00,COMPLETED
ORD-000836,CUST-0087,799.00,INR,2026-08-07T11:10:00+00:00,COMPLETED
ORD-000837,CUST-0088,4999.00,INR,2026-08-08T11:10:00+00:00,COMPLETED
ORD-000838,CUST-0089,9999.00,INR,2026-08-09T11:10:00+00:00,COMPLETED
ORD-000839,CUST-0090,299.00,INR,2026-08-10T11:10:00+00:00,COMPLETED
ORD-000840,CUST-0091,3499.00,INR,2026-08-01T11:10:00+00:00,COMPLETED
ORD-000841,CUST-0092,14999.00,INR,2026-08-24T09:45:00+00:00,COMPLETED
ORD-000842,CUST-0093,9999.00,INR,2026-08-02T09:45:00+00:00,COMPLETED
ORD-000843,CUST-0094,799.00,INR,2026-08-05T09:45:00+00:00,COMPLETED
ORD-000844,CUST-0095,2499.00,INR,2026-08-08T09:45:00+00:00,COMPLETED
ORD-000845,CUST-0096,1499.50,INR,2026-08-11T09:45:00+00:00,COMPLETED
ORD-000846,CUST-0097,9999.00,INR,2026-08-14T09:45:00+00:00,COMPLETED
ORD-000847,CUST-0098,1499.50,INR,2026-08-17T09:45:00+00:00,COMPLETED
ORD-000848,CUST-0099,1299.00,INR,2026-08-20T09:45:00+00:00,COMPLETED
ORD-000849,CUST-0100,2999.00,INR,2026-08-23T09:45:00+00:00,COMPLETED
ORD-000850,CUST-0101,3499.00,INR,2026-08-01T09:45:00+00:00,COMPLETED
ORD-000851,CUST-0102,2999.00,INR,2026-08-04T09:45:00+00:00,COMPLETED
ORD-000852,CUST-0103,49999.00,INR,2026-08-07T09:45:00+00:00,COMPLETED
ORD-000853,CUST-0104,1299.00,INR,2026-08-10T09:45:00+00:00,COMPLETED
ORD-000854,CUST-0105,799.00,INR,2026-08-13T09:45:00+00:00,COMPLETED
ORD-000855,CUST-0106,1499.50,INR,2026-08-16T09:45:00+00:00,COMPLETED
ORD-000856,CUST-0107,14999.00,INR,2026-08-19T09:45:00+00:00,COMPLETED
ORD-000857,CUST-0108,2999.00,INR,2026-08-22T09:45:00+00:00,COMPLETED
ORD-000858,CUST-0109,14999.00,INR,2026-08-25T09:45:00+00:00,COMPLETED
ORD-000859,CUST-0110,3499.00,INR,2026-08-03T09:45:00+00:00,COMPLETED
ORD-000860,CUST-0111,49999.00,INR,2026-08-06T09:45:00+00:00,COMPLETED
ORD-000861,CUST-0112,799.00,INR,2026-08-09T09:45:00+00:00,COMPLETED
ORD-000862,CUST-0113,7500.00,INR,2026-08-12T09:45:00+00:00,COMPLETED
ORD-000863,CUST-0114,2999.00,INR,2026-08-15T09:45:00+00:00,COMPLETED
ORD-000864,CUST-0115,2499.00,INR,2026-08-18T09:45:00+00:00,COMPLETED
ORD-000865,CUST-0116,49999.00,INR,2026-08-21T09:45:00+00:00,COMPLETED
ORD-000866,CUST-0117,1999.00,INR,2026-08-24T09:45:00+00:00,COMPLETED
ORD-000867,CUST-0118,25000.00,INR,2026-08-02T09:45:00+00:00,COMPLETED
ORD-000868,CUST-0119,999.00,INR,2026-08-05T09:45:00+00:00,COMPLETED
ORD-000869,CUST-0120,1299.00,INR,2026-08-08T09:45:00+00:00,COMPLETED
ORD-000870,CUST-0121,3499.00,INR,2026-08-11T09:45:00+00:00,COMPLETED
ORD-000871,CUST-0122,299.00,INR,2026-08-05T16:30:00+00:00,COMPLETED
ORD-000872,CUST-0123,9999.00,INR,2026-08-09T16:30:00+00:00,COMPLETED
ORD-000873,CUST-0124,4999.00,INR,2026-08-13T16:30:00+00:00,COMPLETED
ORD-000874,CUST-0125,9999.00,INR,2026-08-17T16:30:00+00:00,COMPLETED
ORD-000875,CUST-0126,4999.00,INR,2026-08-01T16:30:00+00:00,COMPLETED
ORD-000876,CUST-0127,25000.00,INR,2026-08-05T16:30:00+00:00,COMPLETED
ORD-000877,CUST-0128,4999.00,INR,2026-08-09T16:30:00+00:00,COMPLETED
ORD-000878,CUST-0129,14999.00,INR,2026-08-13T16:30:00+00:00,COMPLETED
ORD-000879,CUST-0130,1299.00,INR,2026-08-17T16:30:00+00:00,COMPLETED
ORD-000880,CUST-0131,3499.00,INR,2026-08-01T16:30:00+00:00,COMPLETED
ORD-000881,CUST-0132,4999.00,INR,2026-08-05T16:30:00+00:00,COMPLETED
ORD-000882,CUST-0133,1999.00,INR,2026-08-09T16:30:00+00:00,COMPLETED
ORD-000883,CUST-0134,49999.00,INR,2026-08-13T16:30:00+00:00,COMPLETED
ORD-000884,CUST-0135,4999.00,INR,2026-08-17T16:30:00+00:00,COMPLETED
ORD-000885,CUST-0136,1499.50,INR,2026-08-01T16:30:00+00:00,COMPLETED
ORD-000886,CUST-0137,9999.00,INR,2026-08-05T16:30:00+00:00,COMPLETED
ORD-000887,CUST-0138,4999.00,INR,2026-08-09T16:30:00+00:00,COMPLETED
ORD-000888,CUST-0139,3499.00,INR,2026-08-13T16:30:00+00:00,COMPLETED
ORD-000889,CUST-0140,49999.00,INR,2026-08-17T16:30:00+00:00,COMPLETED
ORD-000890,CUST-0141,2499.00,INR,2026-08-01T16:30:00+00:00,COMPLETED
ORD-000891,CUST-0142,4999.00,INR,2026-08-05T16:30:00+00:00,COMPLETED
ORD-000892,CUST-0143,9999.00,INR,2026-08-09T16:30:00+00:00,COMPLETED
ORD-000893,CUST-0144,2999.00,INR,2026-08-13T16:30:00+00:00,COMPLETED
ORD-000894,CUST-0145,9999.00,INR,2026-08-17T16:30:00+00:00,COMPLETED
ORD-000895,CUST-0146,7500.00,INR,2026-08-01T16:30:00+00:00,COMPLETED
ORD-000896,CUST-0147,999.00,INR,2026-08-05T16:30:00+00:00,COMPLETED
ORD-000897,CUST-0148,1999.00,INR,2026-08-09T16:30:00+00:00,COMPLETED
ORD-000898,CUST-0149,1499.50,INR,2026-08-13T16:30:00+00:00,COMPLETED
ORD-000899,CUST-0150,299.00,INR,2026-08-17T16:30:00+00:00,COMPLETED
ORD-000900,CUST-0001,25000.00,INR,2026-08-01T16:30:00+00:00,COMPLETED
ORD-000901,CUST-0002,1499.50,INR,2026-08-03T12:00:00+00:00,COMPLETED
ORD-000902,CUST-0003,1499.50,INR,2026-08-05T12:00:00+00:00,COMPLETED
ORD-000903,CUST-0004,1499.50,INR,2026-08-07T12:00:00+00:00,COMPLETED
ORD-000904,CUST-0005,1499.50,INR,2026-08-09T12:00:00+00:00,COMPLETED
ORD-000905,CUST-0006,1499.50,INR,2026-08-11T12:00:00+00:00,COMPLETED
ORD-000906,CUST-0007,1499.50,INR,2026-08-13T12:00:00+00:00,COMPLETED
ORD-000907,CUST-0008,1499.50,INR,2026-08-15T12:00:00+00:00,COMPLETED
ORD-000908,CUST-0009,1499.50,INR,2026-08-17T12:00:00+00:00,COMPLETED
ORD-000909,CUST-0010,1499.50,INR,2026-08-19T12:00:00+00:00,COMPLETED
ORD-000910,CUST-0011,1499.50,INR,2026-08-21T12:00:00+00:00,COMPLETED
ORD-000911,CUST-0012,1499.50,INR,2026-08-23T12:00:00+00:00,COMPLETED
ORD-000912,CUST-0013,1499.50,INR,2026-08-25T12:00:00+00:00,COMPLETED
ORD-000913,CUST-0014,1499.50,INR,2026-08-02T12:00:00+00:00,COMPLETED
ORD-000914,CUST-0015,1499.50,INR,2026-08-04T12:00:00+00:00,COMPLETED
ORD-000915,CUST-0016,1499.50,INR,2026-08-06T12:00:00+00:00,COMPLETED
